build_id,task_name,duration_seconds,dependency_group,parallelisable
BUILD-0651,deployment_validation,42.49,validate,False
BUILD-0651,unit_tests,104.12,test,True
BUILD-0651,package_build,14.05,package,False
BUILD-0651,security_scan,23.37,verification,True
BUILD-0652,deployment_validation,43.6,validate,False
BUILD-0652,unit_tests,89.37,test,False
BUILD-0652,security_scan,28.68,verification,False
BUILD-0652,package_build,29.08,package,False
BUILD-0652,dependency_install,15.85,setup,False
BUILD-0652,integration_tests,178.4,test,False
BUILD-0652,compile,62.42,build,False
BUILD-0653,compile,33.52,build,False
BUILD-0653,deployment_validation,56.61,validate,False
BUILD-0653,integration_tests,163.98,test,True
BUILD-0653,package_build,22.09,package,False
BUILD-0653,dependency_install,14.83,setup,False
BUILD-0653,unit_tests,91.67,test,True
BUILD-0654,deployment_validation,39.03,validate,False
BUILD-0654,integration_tests,142.89,test,False
BUILD-0654,dependency_install,46.9,setup,False
BUILD-0654,unit_tests,92.54,test,False
BUILD-0654,security_scan,33.23,verification,False
BUILD-0654,compile,35.28,build,False
BUILD-0654,package_build,29.98,package,False
BUILD-0655,unit_tests,90.51,test,True
BUILD-0655,compile,68.71,build,False
BUILD-0655,deployment_validation,41.48,validate,False
BUILD-0655,package_build,43.98,package,False
BUILD-0655,integration_tests,220.01,test,True
BUILD-0655,security_scan,30.16,verification,True
BUILD-0656,integration_tests,167.27,test,False
BUILD-0656,unit_tests,105.24,test,False
BUILD-0656,package_build,21.97,package,False
BUILD-0656,compile,72.3,build,False
BUILD-0656,deployment_validation,49.99,validate,False
BUILD-0657,security_scan,36.02,verification,True
BUILD-0657,package_build,43.07,package,False
BUILD-0657,deployment_validation,41.22,validate,False
BUILD-0657,dependency_install,16.43,setup,False
BUILD-0657,compile,39.95,build,False
BUILD-0658,compile,251.19,build,False
BUILD-0658,unit_tests,109.71,test,True
BUILD-0658,security_scan,38.89,verification,True
BUILD-0658,integration_tests,434.66,test,True
BUILD-0658,deployment_validation,35.27,validate,False
BUILD-0658,dependency_install,51.06,setup,False
BUILD-0658,package_build,26.31,package,False
BUILD-0659,security_scan,27.99,verification,True
BUILD-0659,dependency_install,18.27,setup,False
BUILD-0659,deployment_validation,30.37,validate,False
BUILD-0659,package_build,40.46,package,False
BUILD-0659,compile,29.26,build,False
BUILD-0659,integration_tests,172.06,test,True
BUILD-0660,dependency_install,16.39,setup,False
BUILD-0660,integration_tests,193.77,test,True
BUILD-0660,compile,33.34,build,False
BUILD-0660,deployment_validation,40.76,validate,False
BUILD-0660,security_scan,22.78,verification,True
BUILD-0661,deployment_validation,31.33,validate,False
BUILD-0661,integration_tests,197.99,test,True
BUILD-0661,compile,86.94,build,False
BUILD-0661,dependency_install,22.0,setup,False
BUILD-0661,package_build,49.04,package,False
BUILD-0661,unit_tests,115.05,test,True
BUILD-0661,security_scan,29.21,verification,True
BUILD-0662,deployment_validation,39.77,validate,False
BUILD-0662,unit_tests,86.33,test,True
BUILD-0662,integration_tests,849.89,test,True
BUILD-0662,compile,123.42,build,False
BUILD-0662,dependency_install,47.41,setup,False
BUILD-0662,package_build,22.77,package,False
BUILD-0662,security_scan,31.32,verification,True
BUILD-0663,security_scan,137.96,verification,True
BUILD-0663,unit_tests,157.09,test,True
BUILD-0663,package_build,32.97,package,False
BUILD-0663,integration_tests,345.76,test,True
BUILD-0663,dependency_install,66.26,setup,False
BUILD-0664,unit_tests,90.67,test,True
BUILD-0664,deployment_validation,39.51,validate,False
BUILD-0664,package_build,56.29,package,False
BUILD-0664,dependency_install,108.3,setup,False
BUILD-0664,security_scan,155.64,verification,True
BUILD-0664,integration_tests,223.0,test,True
BUILD-0664,compile,208.52,build,False
BUILD-0665,unit_tests,94.29,test,True
BUILD-0665,dependency_install,17.07,setup,False
BUILD-0665,compile,38.56,build,False
BUILD-0665,security_scan,73.05,verification,True
BUILD-0665,integration_tests,205.86,test,True
BUILD-0666,compile,28.09,build,False
BUILD-0666,integration_tests,195.02,test,True
BUILD-0666,deployment_validation,41.16,validate,False
BUILD-0666,package_build,15.79,package,False
BUILD-0666,dependency_install,17.57,setup,False
BUILD-0667,security_scan,16.85,verification,False
BUILD-0667,deployment_validation,40.77,validate,False
BUILD-0667,unit_tests,87.1,test,False
BUILD-0667,compile,38.06,build,False
BUILD-0667,dependency_install,26.32,setup,False
BUILD-0667,package_build,29.34,package,False
BUILD-0667,integration_tests,175.54,test,False
BUILD-0668,compile,121.99,build,False
BUILD-0668,dependency_install,19.01,setup,False
BUILD-0668,security_scan,28.97,verification,True
BUILD-0668,unit_tests,99.2,test,True
BUILD-0668,deployment_validation,31.02,validate,False
BUILD-0668,integration_tests,776.37,test,True
BUILD-0669,unit_tests,105.29,test,False
BUILD-0669,compile,29.14,build,False
BUILD-0669,integration_tests,198.06,test,False
BUILD-0669,security_scan,34.67,verification,False
BUILD-0669,package_build,52.88,package,False
BUILD-0670,dependency_install,38.29,setup,False
BUILD-0670,compile,29.05,build,False
BUILD-0670,security_scan,20.15,verification,True
BUILD-0670,integration_tests,173.18,test,True
BUILD-0670,package_build,20.2,package,False
BUILD-0670,deployment_validation,44.78,validate,False
BUILD-0670,unit_tests,95.22,test,True
BUILD-0671,dependency_install,49.36,setup,False
BUILD-0671,deployment_validation,40.12,validate,False
BUILD-0671,security_scan,20.54,verification,True
BUILD-0671,package_build,25.14,package,False
BUILD-0671,integration_tests,591.02,test,True
BUILD-0671,unit_tests,112.13,test,True
BUILD-0671,compile,127.04,build,False
BUILD-0672,deployment_validation,41.67,validate,False
BUILD-0672,unit_tests,99.15,test,False
BUILD-0672,compile,59.71,build,False
BUILD-0672,integration_tests,153.58,test,False
BUILD-0672,security_scan,44.52,verification,False
BUILD-0672,package_build,47.71,package,False
BUILD-0673,dependency_install,30.89,setup,False
BUILD-0673,security_scan,23.87,verification,True
BUILD-0673,deployment_validation,38.41,validate,False
BUILD-0673,compile,26.32,build,False
BUILD-0673,package_build,17.2,package,False
BUILD-0674,package_build,21.99,package,False
BUILD-0674,dependency_install,16.41,setup,False
BUILD-0674,unit_tests,101.93,test,True
BUILD-0674,compile,56.61,build,False
BUILD-0674,integration_tests,124.64,test,True
BUILD-0674,deployment_validation,44.44,validate,False
BUILD-0675,integration_tests,177.32,test,True
BUILD-0675,package_build,18.49,package,False
BUILD-0675,unit_tests,82.74,test,True
BUILD-0675,compile,24.59,build,False
BUILD-0675,dependency_install,55.68,setup,False
BUILD-0675,security_scan,23.55,verification,True
BUILD-0675,deployment_validation,43.97,validate,False
BUILD-0676,dependency_install,103.82,setup,False
BUILD-0676,deployment_validation,37.98,validate,False
BUILD-0676,integration_tests,161.76,test,True
BUILD-0676,compile,206.87,build,False
BUILD-0676,package_build,99.42,package,False
BUILD-0676,unit_tests,99.28,test,True
BUILD-0677,dependency_install,16.48,setup,False
BUILD-0677,unit_tests,91.47,test,True
BUILD-0677,package_build,20.97,package,False
BUILD-0677,deployment_validation,34.75,validate,False
BUILD-0677,compile,87.53,build,False
BUILD-0677,integration_tests,172.45,test,True
BUILD-0678,unit_tests,92.38,test,True
BUILD-0678,integration_tests,499.33,test,True
BUILD-0678,deployment_validation,39.92,validate,False
BUILD-0678,dependency_install,44.58,setup,False
BUILD-0678,security_scan,32.64,verification,True
BUILD-0678,package_build,22.79,package,False
BUILD-0678,compile,116.14,build,False
BUILD-0679,compile,30.33,build,False
BUILD-0679,security_scan,35.6,verification,True
BUILD-0679,package_build,18.5,package,False
BUILD-0679,unit_tests,103.38,test,True
BUILD-0679,dependency_install,22.13,setup,False
BUILD-0679,integration_tests,128.39,test,True
BUILD-0679,deployment_validation,40.56,validate,False
BUILD-0680,compile,31.9,build,False
BUILD-0680,package_build,27.06,package,False
BUILD-0680,deployment_validation,36.08,validate,False
BUILD-0680,unit_tests,83.51,test,True
BUILD-0680,dependency_install,20.48,setup,False
BUILD-0680,security_scan,34.74,verification,True
BUILD-0681,security_scan,23.98,verification,True
BUILD-0681,deployment_validation,39.06,validate,False
BUILD-0681,integration_tests,217.9,test,True
BUILD-0681,dependency_install,13.83,setup,False
BUILD-0681,compile,26.79,build,False
BUILD-0682,deployment_validation,60.83,validate,False
BUILD-0682,package_build,73.3,package,False
BUILD-0682,security_scan,34.15,verification,True
BUILD-0682,compile,79.0,build,False
BUILD-0682,integration_tests,238.92,test,True
BUILD-0682,unit_tests,150.17,test,True
BUILD-0682,dependency_install,79.12,setup,False
BUILD-0683,compile,36.31,build,False
BUILD-0683,dependency_install,18.19,setup,False
BUILD-0683,security_scan,74.36,verification,False
BUILD-0683,unit_tests,91.07,test,False
BUILD-0683,package_build,52.02,package,False
BUILD-0683,deployment_validation,33.72,validate,False
BUILD-0684,unit_tests,83.19,test,True
BUILD-0684,compile,17.19,build,False
BUILD-0684,deployment_validation,38.16,validate,False
BUILD-0684,integration_tests,165.58,test,True
BUILD-0684,package_build,17.9,package,False
BUILD-0684,dependency_install,45.3,setup,False
BUILD-0684,security_scan,29.12,verification,True
BUILD-0685,unit_tests,111.21,test,False
BUILD-0685,deployment_validation,37.28,validate,False
BUILD-0685,compile,74.08,build,False
BUILD-0685,dependency_install,22.89,setup,False
BUILD-0685,integration_tests,134.55,test,False
BUILD-0686,unit_tests,108.79,test,True
BUILD-0686,deployment_validation,45.96,validate,False
BUILD-0686,security_scan,37.99,verification,True
BUILD-0686,dependency_install,17.66,setup,False
BUILD-0686,package_build,53.57,package,False
BUILD-0687,dependency_install,18.81,setup,False
BUILD-0687,security_scan,61.9,verification,True
BUILD-0687,deployment_validation,49.66,validate,False
BUILD-0687,package_build,23.27,package,False
BUILD-0687,compile,39.43,build,False
BUILD-0688,deployment_validation,32.68,validate,False
BUILD-0688,package_build,20.58,package,False
BUILD-0688,security_scan,68.7,verification,False
BUILD-0688,compile,67.23,build,False
BUILD-0688,integration_tests,179.73,test,False
BUILD-0688,dependency_install,15.12,setup,False
BUILD-0688,unit_tests,79.04,test,False
BUILD-0689,security_scan,23.06,verification,True
BUILD-0689,unit_tests,80.5,test,True
BUILD-0689,package_build,14.8,package,False
BUILD-0689,compile,26.43,build,False
BUILD-0689,deployment_validation,43.87,validate,False
BUILD-0689,dependency_install,17.94,setup,False
BUILD-0690,compile,96.45,build,False
BUILD-0690,package_build,33.01,package,False
BUILD-0690,dependency_install,23.09,setup,False
BUILD-0690,security_scan,86.79,verification,True
BUILD-0690,unit_tests,166.88,test,True
BUILD-0691,deployment_validation,40.95,validate,False
BUILD-0691,package_build,18.21,package,False
BUILD-0691,compile,82.54,build,False
BUILD-0691,security_scan,81.16,verification,True
BUILD-0691,integration_tests,169.86,test,True
BUILD-0692,package_build,19.84,package,False
BUILD-0692,integration_tests,189.88,test,True
BUILD-0692,security_scan,24.86,verification,True
BUILD-0692,unit_tests,82.19,test,True
BUILD-0692,dependency_install,17.79,setup,False
BUILD-0693,deployment_validation,33.17,validate,False
BUILD-0693,integration_tests,189.84,test,False
BUILD-0693,package_build,24.7,package,False
BUILD-0693,unit_tests,107.57,test,False
BUILD-0693,dependency_install,44.49,setup,False
BUILD-0693,compile,31.37,build,False
BUILD-0694,package_build,15.1,package,False
BUILD-0694,integration_tests,221.43,test,True
BUILD-0694,dependency_install,23.66,setup,False
BUILD-0694,security_scan,65.17,verification,True
BUILD-0694,unit_tests,102.74,test,True
BUILD-0694,deployment_validation,40.02,validate,False
BUILD-0695,deployment_validation,59.69,validate,False
BUILD-0695,package_build,24.48,package,False
BUILD-0695,security_scan,108.35,verification,True
BUILD-0695,integration_tests,244.31,test,True
BUILD-0695,unit_tests,155.99,test,True
BUILD-0695,compile,49.21,build,False
BUILD-0696,deployment_validation,32.45,validate,False
BUILD-0696,compile,31.31,build,False
BUILD-0696,security_scan,28.26,verification,True
BUILD-0696,unit_tests,89.25,test,True
BUILD-0696,package_build,18.78,package,False
BUILD-0696,dependency_install,14.67,setup,False
BUILD-0697,compile,37.97,build,False
BUILD-0697,package_build,19.4,package,False
BUILD-0697,deployment_validation,44.02,validate,False
BUILD-0697,security_scan,81.12,verification,False
BUILD-0697,integration_tests,185.35,test,False
BUILD-0698,security_scan,20.33,verification,True
BUILD-0698,package_build,17.1,package,False
BUILD-0698,compile,30.2,build,False
BUILD-0698,dependency_install,15.45,setup,False
BUILD-0698,deployment_validation,44.8,validate,False
BUILD-0698,unit_tests,89.41,test,True
BUILD-0698,integration_tests,171.18,test,True
BUILD-0699,security_scan,163.27,verification,True
BUILD-0699,package_build,91.67,package,False
BUILD-0699,compile,183.64,build,False
BUILD-0699,dependency_install,40.35,setup,False
BUILD-0699,unit_tests,84.64,test,True
BUILD-0699,integration_tests,103.6,test,True
BUILD-0700,unit_tests,80.63,test,True
BUILD-0700,package_build,12.02,package,False
BUILD-0700,deployment_validation,31.17,validate,False
BUILD-0700,integration_tests,142.91,test,True
BUILD-0700,dependency_install,19.01,setup,False
BUILD-0701,compile,28.49,build,False
BUILD-0701,integration_tests,235.16,test,True
BUILD-0701,dependency_install,16.44,setup,False
BUILD-0701,package_build,15.07,package,False
BUILD-0701,security_scan,20.97,verification,True
BUILD-0702,compile,37.52,build,False
BUILD-0702,security_scan,89.51,verification,False
BUILD-0702,integration_tests,206.21,test,False
BUILD-0702,unit_tests,96.2,test,False
BUILD-0702,deployment_validation,37.99,validate,False
BUILD-0702,package_build,72.61,package,False
BUILD-0703,security_scan,46.66,verification,True
BUILD-0703,integration_tests,272.0,test,True
BUILD-0703,package_build,60.87,package,False
BUILD-0703,compile,53.72,build,False
BUILD-0703,dependency_install,37.06,setup,False
BUILD-0704,package_build,25.23,package,False
BUILD-0704,deployment_validation,34.91,validate,False
BUILD-0704,dependency_install,18.96,setup,False
BUILD-0704,compile,33.55,build,False
BUILD-0704,unit_tests,69.41,test,False
BUILD-0705,dependency_install,54.07,setup,False
BUILD-0705,deployment_validation,47.76,validate,False
BUILD-0705,unit_tests,90.56,test,True
BUILD-0705,compile,42.63,build,False
BUILD-0705,security_scan,68.18,verification,True
BUILD-0705,package_build,21.4,package,False
BUILD-0705,integration_tests,181.54,test,True
BUILD-0706,package_build,103.64,package,False
BUILD-0706,unit_tests,95.31,test,True
BUILD-0706,deployment_validation,44.72,validate,False
BUILD-0706,security_scan,156.49,verification,True
BUILD-0706,dependency_install,84.3,setup,False
BUILD-0706,integration_tests,193.34,test,True
BUILD-0706,compile,88.0,build,False
BUILD-0707,unit_tests,94.11,test,True
BUILD-0707,compile,27.76,build,False
BUILD-0707,integration_tests,160.15,test,True
BUILD-0707,deployment_validation,38.88,validate,False
BUILD-0707,security_scan,18.62,verification,True
BUILD-0707,package_build,23.48,package,False
BUILD-0707,dependency_install,12.83,setup,False
BUILD-0708,dependency_install,95.9,setup,False
BUILD-0708,security_scan,181.08,verification,True
BUILD-0708,deployment_validation,40.09,validate,False
BUILD-0708,integration_tests,146.62,test,True
BUILD-0708,package_build,154.4,package,False
BUILD-0708,compile,215.08,build,False
BUILD-0708,unit_tests,102.67,test,True
BUILD-0709,security_scan,25.35,verification,True
BUILD-0709,package_build,19.87,package,False
BUILD-0709,dependency_install,14.64,setup,False
BUILD-0709,unit_tests,95.43,test,True
BUILD-0709,integration_tests,173.06,test,True
BUILD-0709,compile,21.22,build,False
BUILD-0709,deployment_validation,45.5,validate,False
BUILD-0710,security_scan,27.37,verification,True
BUILD-0710,deployment_validation,45.78,validate,False
BUILD-0710,unit_tests,83.0,test,True
BUILD-0710,integration_tests,183.59,test,True
BUILD-0710,compile,44.14,build,False
BUILD-0711,deployment_validation,57.55,validate,False
BUILD-0711,integration_tests,210.19,test,True
BUILD-0711,unit_tests,137.12,test,True
BUILD-0711,package_build,26.45,package,False
BUILD-0711,dependency_install,31.5,setup,False
BUILD-0712,deployment_validation,38.67,validate,False
BUILD-0712,security_scan,32.85,verification,False
BUILD-0712,package_build,47.56,package,False
BUILD-0712,dependency_install,22.5,setup,False
BUILD-0712,integration_tests,183.5,test,False
BUILD-0712,unit_tests,66.7,test,False
BUILD-0712,compile,91.28,build,False
BUILD-0713,compile,75.98,build,False
BUILD-0713,deployment_validation,31.95,validate,False
BUILD-0713,package_build,25.01,package,False
BUILD-0713,unit_tests,92.08,test,False
BUILD-0713,dependency_install,20.35,setup,False
BUILD-0714,compile,32.26,build,False
BUILD-0714,deployment_validation,39.67,validate,False
BUILD-0714,security_scan,29.43,verification,True
BUILD-0714,dependency_install,15.31,setup,False
BUILD-0714,unit_tests,83.99,test,True
BUILD-0714,integration_tests,204.02,test,True
BUILD-0714,package_build,27.86,package,False
BUILD-0715,deployment_validation,68.15,validate,False
BUILD-0715,security_scan,92.92,verification,True
BUILD-0715,package_build,43.55,package,False
BUILD-0715,dependency_install,38.84,setup,False
BUILD-0715,integration_tests,217.78,test,True
BUILD-0715,unit_tests,148.17,test,True
BUILD-0716,compile,48.02,build,False
BUILD-0716,integration_tests,260.79,test,True
BUILD-0716,unit_tests,144.37,test,True
BUILD-0716,security_scan,45.09,verification,True
BUILD-0716,dependency_install,30.57,setup,False
BUILD-0716,package_build,38.75,package,False
BUILD-0716,deployment_validation,67.2,validate,False
BUILD-0717,integration_tests,130.84,test,True
BUILD-0717,dependency_install,14.08,setup,False
BUILD-0717,package_build,13.85,package,False
BUILD-0717,unit_tests,119.28,test,True
BUILD-0717,security_scan,68.79,verification,True
BUILD-0717,compile,26.55,build,False
BUILD-0718,dependency_install,16.84,setup,False
BUILD-0718,compile,70.8,build,False
BUILD-0718,deployment_validation,40.41,validate,False
BUILD-0718,package_build,25.97,package,False
BUILD-0718,integration_tests,193.55,test,False
BUILD-0719,unit_tests,159.1,test,True
BUILD-0719,dependency_install,33.56,setup,False
BUILD-0719,integration_tests,232.23,test,True
BUILD-0719,compile,62.01,build,False
BUILD-0719,security_scan,100.85,verification,True
BUILD-0719,package_build,95.65,package,False
BUILD-0720,compile,253.64,build,False
BUILD-0720,integration_tests,640.97,test,True
BUILD-0720,dependency_install,36.67,setup,False
BUILD-0720,deployment_validation,28.61,validate,False
BUILD-0720,security_scan,35.04,verification,True
BUILD-0720,package_build,27.73,package,False
BUILD-0720,unit_tests,84.53,test,True
BUILD-0721,package_build,34.93,package,False
BUILD-0721,security_scan,96.48,verification,True
BUILD-0721,deployment_validation,56.69,validate,False
BUILD-0721,integration_tests,315.24,test,True
BUILD-0721,unit_tests,154.78,test,True
BUILD-0721,compile,42.11,build,False
BUILD-0721,dependency_install,66.51,setup,False
BUILD-0722,unit_tests,137.45,test,True
BUILD-0722,compile,61.55,build,False
BUILD-0722,integration_tests,306.58,test,True
BUILD-0722,security_scan,56.84,verification,True
BUILD-0722,deployment_validation,58.72,validate,False
BUILD-0723,unit_tests,144.37,test,True
BUILD-0723,package_build,35.25,package,False
BUILD-0723,security_scan,108.37,verification,True
BUILD-0723,deployment_validation,59.9,validate,False
BUILD-0723,integration_tests,333.51,test,True
BUILD-0724,integration_tests,168.53,test,False
BUILD-0724,security_scan,81.11,verification,False
BUILD-0724,unit_tests,97.73,test,False
BUILD-0724,compile,42.47,build,False
BUILD-0724,deployment_validation,44.79,validate,False
BUILD-0725,deployment_validation,32.94,validate,False
BUILD-0725,compile,22.87,build,False
BUILD-0725,security_scan,74.41,verification,True
BUILD-0725,unit_tests,94.44,test,True
BUILD-0725,integration_tests,132.62,test,True
BUILD-0726,deployment_validation,40.82,validate,False
BUILD-0726,compile,40.26,build,False
BUILD-0726,integration_tests,175.03,test,True
BUILD-0726,package_build,14.53,package,False
BUILD-0726,dependency_install,16.39,setup,False
BUILD-0727,dependency_install,19.97,setup,False
BUILD-0727,deployment_validation,40.1,validate,False
BUILD-0727,integration_tests,591.51,test,True
BUILD-0727,package_build,25.79,package,False
BUILD-0727,unit_tests,87.82,test,True
BUILD-0728,package_build,100.86,package,False
BUILD-0728,unit_tests,78.93,test,True
BUILD-0728,deployment_validation,41.86,validate,False
BUILD-0728,dependency_install,67.22,setup,False
BUILD-0728,compile,188.19,build,False
BUILD-0729,compile,38.97,build,False
BUILD-0729,security_scan,88.92,verification,True
BUILD-0729,package_build,40.24,package,False
BUILD-0729,dependency_install,14.62,setup,False
BUILD-0729,deployment_validation,39.25,validate,False
BUILD-0730,dependency_install,20.91,setup,False
BUILD-0730,integration_tests,167.95,test,True
BUILD-0730,security_scan,67.89,verification,True
BUILD-0730,deployment_validation,42.21,validate,False
BUILD-0730,compile,92.49,build,False
BUILD-0730,package_build,35.34,package,False
BUILD-0731,dependency_install,20.9,setup,False
BUILD-0731,compile,31.04,build,False
BUILD-0731,package_build,62.98,package,False
BUILD-0731,integration_tests,162.84,test,False
BUILD-0731,deployment_validation,39.75,validate,False
BUILD-0731,security_scan,34.13,verification,False
BUILD-0732,integration_tests,164.04,test,True
BUILD-0732,compile,32.32,build,False
BUILD-0732,unit_tests,90.2,test,True
BUILD-0732,dependency_install,13.75,setup,False
BUILD-0732,package_build,19.93,package,False
BUILD-0733,dependency_install,41.56,setup,False
BUILD-0733,package_build,23.0,package,False
BUILD-0733,compile,151.54,build,False
BUILD-0733,unit_tests,128.94,test,True
BUILD-0733,integration_tests,851.95,test,True
BUILD-0734,compile,33.27,build,False
BUILD-0734,security_scan,59.23,verification,True
BUILD-0734,integration_tests,181.68,test,True
BUILD-0734,dependency_install,20.58,setup,False
BUILD-0734,deployment_validation,33.53,validate,False
BUILD-0734,unit_tests,92.5,test,True
BUILD-0735,package_build,123.28,package,False
BUILD-0735,compile,86.05,build,False
BUILD-0735,deployment_validation,41.75,validate,False
BUILD-0735,security_scan,161.61,verification,True
BUILD-0735,unit_tests,87.68,test,True
BUILD-0736,compile,45.64,build,False
BUILD-0736,unit_tests,95.19,test,True
BUILD-0736,security_scan,30.44,verification,True
BUILD-0736,integration_tests,154.92,test,True
BUILD-0736,deployment_validation,57.61,validate,False
BUILD-0736,dependency_install,16.99,setup,False
BUILD-0736,package_build,46.78,package,False
BUILD-0737,package_build,54.5,package,False
BUILD-0737,deployment_validation,45.75,validate,False
BUILD-0737,unit_tests,120.76,test,False
BUILD-0737,security_scan,33.89,verification,False
BUILD-0737,integration_tests,151.49,test,False
BUILD-0737,dependency_install,43.27,setup,False
BUILD-0737,compile,37.66,build,False
BUILD-0738,compile,39.65,build,False
BUILD-0738,security_scan,30.23,verification,False
BUILD-0738,integration_tests,158.5,test,False
BUILD-0738,package_build,51.26,package,False
BUILD-0738,deployment_validation,49.49,validate,False
BUILD-0739,deployment_validation,45.83,validate,False
BUILD-0739,security_scan,31.44,verification,False
BUILD-0739,package_build,45.5,package,False
BUILD-0739,integration_tests,137.91,test,False
BUILD-0739,unit_tests,106.68,test,False
BUILD-0740,package_build,117.78,package,False
BUILD-0740,deployment_validation,44.89,validate,False
BUILD-0740,compile,183.17,build,False
BUILD-0740,unit_tests,85.38,test,True
BUILD-0740,dependency_install,73.27,setup,False
BUILD-0741,integration_tests,664.31,test,True
BUILD-0741,deployment_validation,37.59,validate,False
BUILD-0741,security_scan,34.39,verification,True
BUILD-0741,package_build,16.68,package,False
BUILD-0741,dependency_install,14.25,setup,False
BUILD-0741,unit_tests,84.33,test,True
BUILD-0741,compile,377.87,build,False
BUILD-0742,compile,182.35,build,False
BUILD-0742,security_scan,82.28,verification,True
BUILD-0742,unit_tests,85.62,test,True
BUILD-0742,integration_tests,192.49,test,True
BUILD-0742,dependency_install,84.14,setup,False
BUILD-0742,deployment_validation,34.79,validate,False
BUILD-0743,integration_tests,199.82,test,False
BUILD-0743,security_scan,33.21,verification,False
BUILD-0743,unit_tests,108.8,test,False
BUILD-0743,deployment_validation,42.17,validate,False
BUILD-0743,package_build,37.92,package,False
BUILD-0743,compile,105.37,build,False
BUILD-0743,dependency_install,21.39,setup,False
BUILD-0744,compile,56.63,build,False
BUILD-0744,dependency_install,25.81,setup,False
BUILD-0744,deployment_validation,46.14,validate,False
BUILD-0744,unit_tests,120.05,test,True
BUILD-0744,integration_tests,269.82,test,True
BUILD-0744,package_build,29.1,package,False
BUILD-0745,security_scan,80.78,verification,True
BUILD-0745,unit_tests,103.54,test,True
BUILD-0745,compile,99.43,build,False
BUILD-0745,dependency_install,21.51,setup,False
BUILD-0745,deployment_validation,32.7,validate,False
BUILD-0746,deployment_validation,48.18,validate,False
BUILD-0746,integration_tests,196.15,test,True
BUILD-0746,dependency_install,11.67,setup,False
BUILD-0746,unit_tests,85.21,test,True
BUILD-0746,compile,33.85,build,False
BUILD-0747,security_scan,29.36,verification,True
BUILD-0747,integration_tests,175.43,test,True
BUILD-0747,package_build,17.71,package,False
BUILD-0747,deployment_validation,44.55,validate,False
BUILD-0747,compile,30.92,build,False
BUILD-0747,unit_tests,98.97,test,True
BUILD-0747,dependency_install,43.59,setup,False
BUILD-0748,security_scan,23.35,verification,True
BUILD-0748,dependency_install,16.42,setup,False
BUILD-0748,package_build,18.18,package,False
BUILD-0748,integration_tests,157.82,test,True
BUILD-0748,compile,27.29,build,False
BUILD-0748,deployment_validation,31.0,validate,False
BUILD-0749,unit_tests,108.88,test,True
BUILD-0749,deployment_validation,35.52,validate,False
BUILD-0749,integration_tests,231.5,test,True
BUILD-0749,dependency_install,15.89,setup,False
BUILD-0749,package_build,21.62,package,False
BUILD-0750,deployment_validation,38.92,validate,False
BUILD-0750,package_build,122.63,package,False
BUILD-0750,compile,163.48,build,False
BUILD-0750,integration_tests,167.82,test,True
BUILD-0750,security_scan,76.87,verification,True
BUILD-0750,unit_tests,96.33,test,True
BUILD-0751,security_scan,28.48,verification,True
BUILD-0751,dependency_install,16.25,setup,False
BUILD-0751,compile,28.83,build,False
BUILD-0751,deployment_validation,39.94,validate,False
BUILD-0751,package_build,16.14,package,False
BUILD-0751,unit_tests,98.1,test,True
BUILD-0751,integration_tests,192.84,test,True
BUILD-0752,dependency_install,11.62,setup,False
BUILD-0752,security_scan,29.0,verification,True
BUILD-0752,compile,27.23,build,False
BUILD-0752,integration_tests,152.85,test,True
BUILD-0752,package_build,14.94,package,False
BUILD-0752,deployment_validation,38.22,validate,False
BUILD-0753,package_build,56.84,package,False
BUILD-0753,integration_tests,161.94,test,True
BUILD-0753,deployment_validation,42.61,validate,False
BUILD-0753,compile,181.27,build,False
BUILD-0753,unit_tests,84.39,test,True
BUILD-0753,dependency_install,99.07,setup,False
BUILD-0753,security_scan,73.53,verification,True
BUILD-0754,security_scan,152.77,verification,True
BUILD-0754,compile,130.39,build,False
BUILD-0754,integration_tests,206.99,test,True
BUILD-0754,package_build,86.06,package,False
BUILD-0754,dependency_install,46.76,setup,False
BUILD-0754,deployment_validation,39.85,validate,False
BUILD-0754,unit_tests,92.74,test,True
BUILD-0755,package_build,123.34,package,False
BUILD-0755,integration_tests,83.28,test,True
BUILD-0755,compile,187.57,build,False
BUILD-0755,security_scan,146.21,verification,True
BUILD-0755,deployment_validation,42.45,validate,False
BUILD-0755,unit_tests,100.06,test,True
BUILD-0755,dependency_install,127.58,setup,False
BUILD-0756,package_build,18.02,package,False
BUILD-0756,security_scan,18.5,verification,True
BUILD-0756,integration_tests,155.57,test,True
BUILD-0756,deployment_validation,29.16,validate,False
BUILD-0756,unit_tests,91.08,test,True
BUILD-0757,deployment_validation,36.23,validate,False
BUILD-0757,package_build,16.73,package,False
BUILD-0757,dependency_install,14.12,setup,False
BUILD-0757,compile,28.18,build,False
BUILD-0757,security_scan,67.52,verification,True
BUILD-0757,unit_tests,90.33,test,True
BUILD-0757,integration_tests,114.55,test,True
BUILD-0758,dependency_install,12.69,setup,False
BUILD-0758,deployment_validation,37.07,validate,False
BUILD-0758,compile,34.67,build,False
BUILD-0758,package_build,14.24,package,False
BUILD-0758,security_scan,20.36,verification,True
BUILD-0758,unit_tests,79.38,test,True
BUILD-0759,compile,27.71,build,False
BUILD-0759,package_build,17.09,package,False
BUILD-0759,security_scan,31.31,verification,True
BUILD-0759,unit_tests,101.36,test,True
