build_id,pipeline_id,task_name,task_category,task_duration_seconds,queue_time_seconds,cache_hits,cache_misses,cache_hit_rate,agent_utilisation_percent,number_of_tasks,failed_tasks,parallelizable_tasks,build_duration_seconds,build_status,bottleneck_label,bottleneck_type,severity
BUILD-1518,PIPE-auth,unit_test_step_1,unit_test,140.79,41.48,99,15,0.8684,0.6417,7,0,0,402.32,SUCCESS,0,NONE,NONE
BUILD-1519,PIPE-auth,unit_test_step_4,unit_test,159.09,66.79,185,9,0.9536,0.7231,12,0,0,789.13,SUCCESS,0,NONE,NONE
BUILD-1519,PIPE-ml,security_scan_step_4,security_scan,115.06,51.48,0,0,1.0,0.9695,4,0,3,233.87,SUCCESS,0,NONE,NONE
BUILD-1519,PIPE-auth,unit_test_step_4,unit_test,61.41,312.0,82,2,0.9762,0.6372,6,0,0,487.1,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1520,PIPE-worker,build_step_2,build,134.0,198.72,70,19,0.7865,0.4363,16,0,3,1006.05,SUCCESS,0,NONE,NONE
BUILD-1520,PIPE-worker,unit_test_step_3,unit_test,88.78,15.2,15,98,0.1327,0.5916,5,0,3,190.93,SUCCESS,1,LOW_CACHE_EFFICIENCY,MEDIUM
BUILD-1520,PIPE-core,checkout_step_2,checkout,18.22,19.44,0,0,1.0,0.673,13,0,3,137.91,SUCCESS,0,NONE,NONE
BUILD-1521,PIPE-worker,compile_step_1,compile,263.03,33.51,117,25,0.8239,0.4208,8,0,0,810.22,SUCCESS,0,NONE,NONE
BUILD-1521,PIPE-web,unit_test_step_1,unit_test,117.3,20.34,82,2,0.9762,0.4065,6,0,0,291.42,SUCCESS,0,NONE,LOW
BUILD-1521,PIPE-auth,checkout_step_1,checkout,36.23,328.73,0,0,1.0,0.6894,18,0,2,599.41,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1522,PIPE-worker,dependency_install_step_2,dependency_install,41.57,51.06,95,18,0.8407,0.625,12,0,0,281.66,SUCCESS,0,NONE,NONE
BUILD-1522,PIPE-core,checkout_step_2,checkout,10.82,599.93,0,0,1.0,0.5199,11,0,5,701.56,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1522,PIPE-auth,build_step_3,build,206.28,352.17,11,111,0.0902,0.6166,16,0,0,1533.47,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1523,PIPE-core,integration_test_step_4,integration_test,47.7,47.86,0,0,1.0,0.9523,17,0,2,366.9,SUCCESS,0,NONE,NONE
BUILD-1523,PIPE-api,package_step_4,package,5.0,324.65,0,0,1.0,0.3785,7,1,0,356.78,FAILED,1,QUEUE_BOTTLENECK,HIGH
BUILD-1523,PIPE-worker,integration_test_step_1,integration_test,76.14,601.44,0,0,1.0,0.6188,18,0,6,1101.42,SUCCESS,0,NONE,NONE
BUILD-1524,PIPE-web,integration_test_step_3,integration_test,167.55,10.69,0,0,1.0,0.4225,14,0,0,871.52,SUCCESS,0,NONE,NONE
BUILD-1524,PIPE-auth,dependency_install_step_4,dependency_install,30.99,75.26,121,17,0.8768,0.2433,10,0,0,183.94,SUCCESS,0,NONE,NONE
BUILD-1524,PIPE-api,package_step_2,package,23.98,113.19,0,0,1.0,0.3591,5,0,0,172.77,SUCCESS,0,NONE,LOW
BUILD-1525,PIPE-web,checkout_step_3,checkout,74.98,27.88,0,0,1.0,0.6675,10,0,0,348.47,SUCCESS,0,NONE,NONE
BUILD-1525,PIPE-ml,compile_step_3,compile,74.75,155.06,111,12,0.9024,0.7282,6,0,0,331.69,SUCCESS,0,NONE,NONE
BUILD-1525,PIPE-worker,checkout_step_4,checkout,13.18,47.53,0,0,1.0,0.1598,7,0,0,103.34,SUCCESS,0,NONE,NONE
BUILD-1526,PIPE-auth,dependency_install_step_3,dependency_install,106.35,30.59,108,14,0.8852,0.6115,16,0,3,670.0,SUCCESS,0,NONE,NONE
BUILD-1526,PIPE-web,compile_step_4,compile,96.03,81.86,62,14,0.8158,0.4312,13,0,0,547.2,SUCCESS,0,NONE,NONE
BUILD-1526,PIPE-auth,dependency_install_step_1,dependency_install,25.72,15.41,135,30,0.8182,0.7325,5,1,0,93.74,FAILED,0,NONE,NONE
BUILD-1527,PIPE-core,security_scan_step_1,security_scan,249.45,188.83,0,0,1.0,0.9778,5,0,0,681.78,SUCCESS,1,SLOW_TASK,CRITICAL
BUILD-1527,PIPE-worker,checkout_step_1,checkout,39.95,719.12,0,0,1.0,0.5142,15,0,3,958.52,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1527,PIPE-api,integration_test_step_4,integration_test,142.16,73.84,0,0,1.0,0.5595,7,0,2,454.32,SUCCESS,0,NONE,NONE
BUILD-1528,PIPE-core,build_step_2,build,91.96,184.0,194,13,0.9372,0.6719,4,1,0,335.45,FAILED,0,NONE,NONE
BUILD-1528,PIPE-ml,build_step_1,build,186.25,109.23,96,30,0.7619,0.412,16,0,6,1174.82,SUCCESS,0,NONE,NONE
BUILD-1528,PIPE-worker,compile_step_4,compile,127.6,693.96,98,29,0.7717,0.9569,13,0,0,1321.0,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1529,PIPE-auth,security_scan_step_1,security_scan,238.32,30.31,0,0,1.0,0.5255,17,1,5,1475.58,FAILED,1,SLOW_TASK,HIGH
BUILD-1529,PIPE-web,package_step_2,package,18.68,26.79,0,0,1.0,0.6483,4,0,3,109.26,SUCCESS,0,NONE,NONE
BUILD-1529,PIPE-core,build_step_4,build,241.24,689.71,122,4,0.9683,0.9419,8,0,0,1394.54,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1530,PIPE-auth,integration_test_step_2,integration_test,116.29,43.38,0,0,1.0,0.4856,16,0,0,711.43,SUCCESS,0,NONE,NONE
BUILD-1530,PIPE-core,unit_test_step_1,unit_test,209.16,649.43,174,20,0.8969,0.6273,4,0,4,995.21,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1530,PIPE-core,checkout_step_4,checkout,28.43,28.85,0,0,1.0,0.6568,4,0,0,125.06,SUCCESS,0,NONE,NONE
BUILD-1531,PIPE-ml,security_scan_step_2,security_scan,27.09,59.0,0,0,1.0,0.5679,8,0,0,158.66,SUCCESS,0,NONE,NONE
BUILD-1531,PIPE-core,checkout_step_4,checkout,24.18,31.77,0,0,1.0,0.4232,17,0,4,230.37,SUCCESS,0,NONE,NONE
BUILD-1531,PIPE-core,unit_test_step_4,unit_test,222.39,20.68,12,63,0.16,0.7416,11,0,3,922.77,SUCCESS,1,LOW_CACHE_EFFICIENCY,CRITICAL
BUILD-1532,PIPE-ml,package_step_2,package,41.16,64.14,0,0,1.0,0.3361,9,0,0,235.59,SUCCESS,0,NONE,LOW
BUILD-1532,PIPE-core,integration_test_step_4,integration_test,99.35,113.84,0,0,1.0,0.9128,7,1,0,403.78,FAILED,1,AGENT_UTILISATION,MEDIUM
BUILD-1532,PIPE-auth,integration_test_step_4,integration_test,130.35,49.76,0,0,1.0,0.688,6,0,5,354.65,SUCCESS,0,NONE,NONE
BUILD-1533,PIPE-api,integration_test_step_1,integration_test,156.03,24.03,0,0,1.0,0.6527,18,0,0,1046.68,SUCCESS,0,NONE,NONE
BUILD-1533,PIPE-auth,unit_test_step_2,unit_test,98.7,426.93,158,11,0.9349,0.4648,4,0,2,613.45,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1533,PIPE-core,build_step_2,build,239.49,56.18,97,4,0.9604,0.608,11,0,5,1001.46,SUCCESS,1,SLOW_TASK,HIGH
BUILD-1534,PIPE-core,checkout_step_3,checkout,35.53,93.36,0,0,1.0,0.5558,16,0,3,322.78,SUCCESS,0,NONE,LOW
BUILD-1534,PIPE-auth,security_scan_step_2,security_scan,332.62,534.37,0,0,1.0,0.5387,12,0,0,1947.56,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1534,PIPE-ml,checkout_step_3,checkout,27.54,191.37,0,0,1.0,0.5817,16,0,0,382.14,SUCCESS,0,NONE,NONE
BUILD-1535,PIPE-auth,checkout_step_3,checkout,11.45,155.87,0,0,1.0,0.3234,11,0,6,231.8,SUCCESS,0,NONE,LOW
BUILD-1535,PIPE-core,lint_step_3,lint,12.94,307.56,105,4,0.9633,0.6801,10,0,0,403.74,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1535,PIPE-worker,build_step_3,build,295.24,15.95,63,23,0.7326,0.9625,12,0,0,1311.96,SUCCESS,1,SLOW_TASK,CRITICAL
BUILD-1536,PIPE-core,checkout_step_2,checkout,17.62,31.75,0,0,1.0,0.3686,14,0,3,146.59,SUCCESS,0,NONE,LOW
BUILD-1536,PIPE-core,compile_step_4,compile,224.42,28.16,83,25,0.7685,0.3013,15,0,0,1237.06,SUCCESS,1,SLOW_TASK,MEDIUM
BUILD-1536,PIPE-web,integration_test_step_2,integration_test,201.79,113.98,0,0,1.0,0.5805,15,2,3,1202.86,FAILED,0,NONE,NONE
BUILD-1537,PIPE-web,build_step_2,build,64.03,64.94,14,103,0.1197,0.4843,18,0,3,504.18,SUCCESS,1,LOW_CACHE_EFFICIENCY,MEDIUM
BUILD-1537,PIPE-core,build_step_2,build,173.2,195.37,62,15,0.8052,0.4404,7,1,0,647.71,FAILED,0,NONE,LOW
BUILD-1537,PIPE-ml,lint_step_2,lint,7.3,12.1,167,13,0.9278,0.4765,13,0,2,65.46,SUCCESS,0,NONE,NONE
BUILD-1538,PIPE-ml,dependency_install_step_1,dependency_install,49.07,99.31,68,17,0.8,0.6294,17,0,6,442.33,SUCCESS,0,NONE,NONE
BUILD-1538,PIPE-core,compile_step_3,compile,87.89,589.64,91,6,0.9381,0.3935,16,0,2,1108.97,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1538,PIPE-auth,checkout_step_4,checkout,18.84,61.37,0,0,1.0,0.5593,17,0,2,221.37,SUCCESS,0,NONE,NONE
BUILD-1539,PIPE-ml,unit_test_step_2,unit_test,99.46,668.63,150,13,0.9202,0.7657,8,0,0,980.44,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1539,PIPE-web,integration_test_step_4,integration_test,99.3,126.9,0,0,1.0,0.3371,7,0,3,398.17,SUCCESS,0,NONE,NONE
BUILD-1539,PIPE-web,checkout_step_4,checkout,35.3,364.47,0,0,1.0,0.3659,17,0,0,607.29,SUCCESS,0,NONE,NONE
BUILD-1540,PIPE-web,package_step_3,package,11.09,53.75,0,0,1.0,0.7627,6,0,0,93.49,SUCCESS,0,NONE,NONE
BUILD-1540,PIPE-web,compile_step_2,compile,138.56,589.29,181,22,0.8916,0.6538,4,0,0,812.0,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1540,PIPE-ml,integration_test_step_4,integration_test,138.88,645.31,0,0,1.0,0.5299,8,0,0,1054.48,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1541,PIPE-auth,security_scan_step_3,security_scan,106.18,84.52,0,0,1.0,0.4334,16,0,0,732.48,SUCCESS,0,NONE,NONE
BUILD-1541,PIPE-worker,package_step_2,package,65.81,33.06,0,0,1.0,0.6459,9,0,3,274.82,SUCCESS,0,NONE,NONE
BUILD-1541,PIPE-core,lint_step_2,lint,23.16,533.12,143,29,0.8314,0.7401,11,0,0,671.82,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1542,PIPE-web,build_step_4,build,89.41,42.48,118,17,0.8741,0.6982,11,0,0,418.64,SUCCESS,0,NONE,NONE
BUILD-1542,PIPE-ml,lint_step_3,lint,27.07,100.38,111,15,0.881,0.7159,11,0,6,260.9,SUCCESS,0,NONE,NONE
BUILD-1542,PIPE-worker,package_step_1,package,89.53,76.58,0,0,1.0,0.6074,6,1,4,296.88,FAILED,0,NONE,LOW
BUILD-1543,PIPE-ml,build_step_3,build,195.42,11.05,128,18,0.8767,0.9186,9,0,4,654.79,SUCCESS,1,AGENT_UTILISATION,HIGH
BUILD-1543,PIPE-auth,unit_test_step_3,unit_test,132.82,22.99,7,41,0.1458,0.5031,8,0,0,426.59,SUCCESS,0,NONE,NONE
BUILD-1543,PIPE-web,dependency_install_step_1,dependency_install,53.98,263.29,117,22,0.8417,0.5801,7,0,0,455.4,SUCCESS,0,NONE,NONE
BUILD-1544,PIPE-web,lint_step_3,lint,14.45,42.34,165,20,0.8919,0.2506,14,0,0,143.51,SUCCESS,0,NONE,NONE
BUILD-1544,PIPE-core,checkout_step_1,checkout,21.44,21.12,0,0,1.0,0.6482,9,0,4,109.16,SUCCESS,0,NONE,NONE
BUILD-1544,PIPE-worker,checkout_step_3,checkout,24.08,49.05,0,0,1.0,0.4468,17,0,0,247.19,SUCCESS,0,NONE,NONE
BUILD-1545,PIPE-auth,lint_step_3,lint,19.84,70.92,177,3,0.9833,0.9672,7,0,0,151.3,SUCCESS,1,AGENT_UTILISATION,MEDIUM
BUILD-1545,PIPE-ml,checkout_step_4,checkout,49.37,14.36,0,0,1.0,0.5271,17,0,0,335.41,SUCCESS,0,NONE,NONE
BUILD-1545,PIPE-worker,unit_test_step_3,unit_test,37.57,14.92,0,54,0.0,0.3151,4,0,0,118.63,SUCCESS,1,LOW_CACHE_EFFICIENCY,MEDIUM
BUILD-1546,PIPE-ml,compile_step_2,compile,138.38,194.43,66,2,0.9706,0.4516,9,0,0,661.78,SUCCESS,0,NONE,LOW
BUILD-1546,PIPE-api,unit_test_step_2,unit_test,91.83,106.53,5,80,0.0588,0.6763,17,0,4,675.03,SUCCESS,0,NONE,NONE
BUILD-1546,PIPE-auth,security_scan_step_1,security_scan,142.06,133.71,0,0,1.0,0.4985,10,0,3,690.26,SUCCESS,0,NONE,NONE
BUILD-1547,PIPE-api,dependency_install_step_4,dependency_install,92.56,15.2,89,18,0.8318,0.4021,6,0,0,253.89,SUCCESS,0,NONE,NONE
BUILD-1547,PIPE-ml,build_step_2,build,308.05,21.95,140,28,0.8333,0.2828,14,0,3,1555.6,SUCCESS,1,SLOW_TASK,HIGH
BUILD-1547,PIPE-ml,security_scan_step_4,security_scan,247.05,186.55,0,0,1.0,0.6143,18,0,4,1770.42,SUCCESS,1,SLOW_TASK,HIGH
BUILD-1548,PIPE-worker,security_scan_step_2,security_scan,63.99,12.73,0,0,1.0,0.587,7,0,2,194.46,SUCCESS,0,NONE,NONE
BUILD-1548,PIPE-core,build_step_4,build,111.29,364.84,19,103,0.1557,0.5715,5,0,0,610.13,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1548,PIPE-api,unit_test_step_1,unit_test,88.94,646.21,12,52,0.1875,0.5477,17,0,6,1209.48,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1549,PIPE-ml,integration_test_step_2,integration_test,126.12,39.84,0,0,1.0,0.5627,11,0,4,558.69,SUCCESS,0,NONE,NONE
BUILD-1549,PIPE-web,lint_step_4,lint,19.23,28.89,117,6,0.9512,0.9802,7,0,3,110.63,SUCCESS,0,NONE,NONE
BUILD-1549,PIPE-auth,checkout_step_1,checkout,5.19,29.52,0,0,1.0,0.3139,6,0,0,90.16,SUCCESS,0,NONE,NONE
BUILD-1550,PIPE-ml,lint_step_2,lint,8.77,641.28,153,3,0.9808,0.3539,17,0,4,733.46,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1550,PIPE-ml,checkout_step_4,checkout,62.49,81.58,0,0,1.0,0.826,16,0,2,478.87,SUCCESS,0,NONE,NONE
BUILD-1550,PIPE-web,unit_test_step_4,unit_test,188.24,135.8,51,17,0.75,0.6691,7,0,0,641.57,SUCCESS,0,NONE,NONE
BUILD-1551,PIPE-web,dependency_install_step_1,dependency_install,217.11,75.26,152,23,0.8686,0.9356,16,0,0,1528.58,SUCCESS,1,AGENT_UTILISATION,MEDIUM
BUILD-1551,PIPE-ml,unit_test_step_3,unit_test,182.34,227.58,120,27,0.8163,0.5964,9,0,0,849.22,SUCCESS,0,NONE,NONE
BUILD-1551,PIPE-ml,checkout_step_1,checkout,29.99,10.02,0,0,1.0,0.4903,5,1,0,98.77,FAILED,0,NONE,NONE
BUILD-1552,PIPE-web,unit_test_step_1,unit_test,82.13,12.97,197,25,0.8874,0.6546,7,0,0,253.7,SUCCESS,0,NONE,NONE
BUILD-1552,PIPE-core,unit_test_step_1,unit_test,119.49,47.82,5,95,0.05,0.3877,14,1,0,659.73,FAILED,0,NONE,NONE
BUILD-1552,PIPE-core,dependency_install_step_1,dependency_install,123.44,664.15,6,113,0.0504,0.7244,15,0,6,1363.65,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1553,PIPE-auth,integration_test_step_4,integration_test,253.1,676.61,0,0,1.0,0.7929,11,0,0,1691.56,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1553,PIPE-api,checkout_step_2,checkout,43.61,564.27,0,0,1.0,0.5492,14,0,6,837.81,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1553,PIPE-auth,unit_test_step_4,unit_test,122.78,18.89,110,28,0.7971,0.5865,7,0,0,338.03,SUCCESS,0,NONE,NONE
BUILD-1554,PIPE-web,dependency_install_step_1,dependency_install,57.3,227.33,129,8,0.9416,0.98,12,0,0,522.41,SUCCESS,0,NONE,NONE
BUILD-1554,PIPE-core,dependency_install_step_2,dependency_install,36.78,628.06,0,139,0.0,0.6482,16,0,0,893.61,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1554,PIPE-worker,lint_step_3,lint,35.83,143.12,50,6,0.8929,0.572,12,0,0,339.66,SUCCESS,0,NONE,NONE
BUILD-1555,PIPE-worker,unit_test_step_4,unit_test,108.78,54.25,72,15,0.8276,0.795,10,0,0,451.99,SUCCESS,0,NONE,NONE
BUILD-1555,PIPE-web,checkout_step_4,checkout,25.6,35.87,0,0,1.0,0.6821,7,0,0,131.5,SUCCESS,0,NONE,NONE
BUILD-1555,PIPE-auth,unit_test_step_2,unit_test,114.02,27.33,78,30,0.7222,0.7237,14,0,4,623.83,SUCCESS,0,NONE,NONE
BUILD-1556,PIPE-ml,unit_test_step_4,unit_test,211.57,165.46,11,54,0.1692,0.5299,6,0,3,627.32,SUCCESS,1,LOW_CACHE_EFFICIENCY,HIGH
BUILD-1556,PIPE-core,build_step_3,build,120.87,76.57,193,28,0.8733,0.3756,9,0,5,512.55,SUCCESS,0,NONE,NONE
BUILD-1556,PIPE-web,lint_step_3,lint,24.53,110.0,115,27,0.8099,0.9658,18,0,0,295.5,SUCCESS,0,NONE,NONE
BUILD-1557,PIPE-api,lint_step_2,lint,86.36,67.09,116,10,0.9206,0.7281,8,0,0,332.8,SUCCESS,0,NONE,NONE
BUILD-1557,PIPE-auth,lint_step_2,lint,99.96,466.1,10,104,0.0877,0.6417,13,0,6,955.7,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1557,PIPE-ml,lint_step_3,lint,17.42,658.34,0,137,0.0,0.7361,6,1,5,717.01,FAILED,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1558,PIPE-core,unit_test_step_3,unit_test,38.77,84.83,99,11,0.9,0.4631,16,0,0,342.12,SUCCESS,0,NONE,NONE
BUILD-1558,PIPE-api,checkout_step_1,checkout,79.27,567.17,0,0,1.0,0.4923,10,0,6,903.51,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1558,PIPE-api,integration_test_step_1,integration_test,116.03,445.32,0,0,1.0,0.5758,9,0,5,840.49,SUCCESS,0,NONE,NONE
BUILD-1559,PIPE-worker,build_step_4,build,77.19,266.23,170,2,0.9884,0.624,10,0,0,574.66,SUCCESS,0,NONE,NONE
BUILD-1559,PIPE-core,compile_step_3,compile,73.39,62.64,10,90,0.1,0.6436,5,1,0,228.62,FAILED,1,LOW_CACHE_EFFICIENCY,MEDIUM
BUILD-1559,PIPE-auth,unit_test_step_2,unit_test,43.93,60.84,13,60,0.1781,0.4501,15,0,5,308.54,SUCCESS,0,NONE,NONE
BUILD-1560,PIPE-web,unit_test_step_1,unit_test,69.87,402.9,165,24,0.873,0.3769,12,0,0,752.91,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1560,PIPE-auth,lint_step_1,lint,7.89,212.75,130,24,0.8442,0.7183,6,0,0,277.38,SUCCESS,0,NONE,NONE
BUILD-1560,PIPE-api,build_step_1,build,141.76,22.24,0,0,0.9288,0.7532,11,0,4,596.14,SUCCESS,0,NONE,LOW
BUILD-1561,PIPE-api,unit_test_step_3,unit_test,173.4,22.96,17,118,0.1259,0.7169,10,0,0,682.88,SUCCESS,0,NONE,NONE
BUILD-1561,PIPE-api,dependency_install_step_2,dependency_install,34.43,165.36,7,41,0.1458,0.9502,6,0,3,282.19,SUCCESS,1,LOW_CACHE_EFFICIENCY,HIGH
BUILD-1561,PIPE-core,compile_step_2,compile,292.37,36.98,162,4,0.9759,0.6456,5,0,0,580.21,SUCCESS,1,SLOW_TASK,MEDIUM
BUILD-1562,PIPE-core,unit_test_step_4,unit_test,304.34,320.02,138,26,0.8415,0.3938,7,0,4,1113.46,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1562,PIPE-api,checkout_step_2,checkout,36.82,167.01,0,0,1.0,0.3315,12,0,2,345.55,SUCCESS,0,NONE,NONE
BUILD-1562,PIPE-ml,build_step_2,build,239.01,573.45,167,4,0.9766,0.7551,16,0,0,1944.16,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1563,PIPE-core,checkout_step_2,checkout,44.7,58.02,0,0,1.0,0.6189,6,0,5,170.49,SUCCESS,0,NONE,NONE
BUILD-1563,PIPE-web,security_scan_step_4,security_scan,121.43,13.88,0,0,1.0,0.4878,17,0,0,763.11,SUCCESS,0,NONE,NONE
BUILD-1563,PIPE-web,unit_test_step_2,unit_test,103.45,42.16,11,121,0.0833,0.6842,12,0,0,518.11,SUCCESS,0,NONE,NONE
BUILD-1564,PIPE-api,compile_step_1,compile,97.53,341.64,60,27,0.6897,0.6793,16,0,0,945.51,SUCCESS,0,NONE,NONE
BUILD-1564,PIPE-web,build_step_2,build,139.74,57.2,98,16,0.8596,0.6265,5,0,2,328.06,SUCCESS,0,NONE,NONE
BUILD-1564,PIPE-worker,package_step_1,package,47.9,44.63,0,0,1.0,0.3008,15,0,0,353.9,SUCCESS,0,NONE,LOW
BUILD-1565,PIPE-core,unit_test_step_1,unit_test,248.74,49.31,59,27,0.686,0.6115,7,0,0,696.05,SUCCESS,1,SLOW_TASK,MEDIUM
BUILD-1565,PIPE-auth,integration_test_step_3,integration_test,106.78,598.88,0,0,1.0,0.4602,18,0,3,1319.38,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1565,PIPE-api,build_step_4,build,64.06,28.28,192,16,0.9231,0.3634,4,0,3,159.91,SUCCESS,0,NONE,NONE
BUILD-1566,PIPE-ml,compile_step_3,compile,62.52,91.7,99,8,0.9252,0.3766,4,0,3,225.53,SUCCESS,0,NONE,NONE
BUILD-1566,PIPE-worker,build_step_1,build,222.44,42.65,177,18,0.9077,0.5288,18,0,3,1501.22,SUCCESS,1,SLOW_TASK,HIGH
BUILD-1566,PIPE-core,build_step_4,build,145.18,44.14,68,21,0.764,0.4874,9,0,0,519.82,SUCCESS,0,NONE,NONE
BUILD-1567,PIPE-api,unit_test_step_2,unit_test,193.79,322.94,131,15,0.8973,0.4619,6,0,3,747.98,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1567,PIPE-api,build_step_2,build,123.59,403.59,12,84,0.125,0.8145,6,0,0,714.83,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1567,PIPE-auth,security_scan_step_2,security_scan,30.02,459.56,0,0,1.0,0.4438,5,0,0,550.06,SUCCESS,0,NONE,NONE
BUILD-1568,PIPE-core,dependency_install_step_3,dependency_install,32.25,46.84,198,14,0.934,0.4923,7,0,5,154.44,SUCCESS,0,NONE,NONE
BUILD-1568,PIPE-auth,security_scan_step_2,security_scan,268.85,404.2,0,0,1.0,0.8168,9,0,6,1271.32,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1568,PIPE-web,checkout_step_2,checkout,50.19,53.82,0,0,1.0,0.4324,12,0,6,312.0,SUCCESS,0,NONE,NONE
BUILD-1569,PIPE-api,security_scan_step_2,security_scan,156.81,535.1,0,0,1.0,0.2397,6,0,0,922.66,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1569,PIPE-core,unit_test_step_3,unit_test,247.83,21.41,78,24,0.7647,0.7771,6,0,0,584.45,SUCCESS,1,SLOW_TASK,MEDIUM
BUILD-1569,PIPE-worker,compile_step_1,compile,109.23,575.36,185,12,0.9391,0.5674,12,1,4,1053.24,FAILED,1,QUEUE_BOTTLENECK,HIGH
BUILD-1570,PIPE-api,lint_step_1,lint,9.32,704.93,195,18,0.9155,0.4733,11,0,4,792.51,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1570,PIPE-auth,compile_step_4,compile,192.66,161.59,152,25,0.8588,0.4417,15,0,4,1201.5,SUCCESS,0,NONE,NONE
BUILD-1570,PIPE-core,integration_test_step_4,integration_test,91.48,98.69,0,0,1.0,0.5575,7,0,4,369.25,SUCCESS,0,NONE,NONE
BUILD-1571,PIPE-web,unit_test_step_1,unit_test,167.01,40.48,180,30,0.8571,0.4833,17,0,0,1065.59,SUCCESS,0,NONE,NONE
BUILD-1571,PIPE-api,lint_step_4,lint,16.88,47.31,121,20,0.8582,0.4708,5,0,2,120.71,SUCCESS,0,NONE,LOW
BUILD-1571,PIPE-worker,unit_test_step_1,unit_test,253.39,84.88,50,3,0.9434,0.9871,18,0,6,1705.92,SUCCESS,1,SLOW_TASK,CRITICAL
BUILD-1572,PIPE-worker,dependency_install_step_1,dependency_install,70.02,523.25,133,27,0.8313,0.3522,7,0,0,717.99,SUCCESS,0,NONE,LOW
BUILD-1572,PIPE-web,integration_test_step_2,integration_test,104.15,66.57,0,0,1.0,0.4237,13,0,0,581.28,SUCCESS,0,NONE,LOW
BUILD-1572,PIPE-worker,unit_test_step_4,unit_test,295.84,417.71,161,9,0.9471,0.568,6,0,6,1071.78,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1573,PIPE-auth,build_step_2,build,236.75,37.85,71,18,0.7978,0.7181,5,0,0,489.36,SUCCESS,1,SLOW_TASK,MEDIUM
BUILD-1573,PIPE-worker,dependency_install_step_4,dependency_install,86.32,453.79,128,26,0.8312,0.9212,5,0,0,634.51,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1573,PIPE-api,build_step_2,build,173.7,517.25,180,25,0.878,0.6902,9,0,0,1107.65,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1574,PIPE-core,unit_test_step_3,unit_test,148.36,67.54,55,14,0.7971,0.7423,11,0,4,669.1,SUCCESS,0,NONE,NONE
BUILD-1574,PIPE-api,checkout_step_1,checkout,23.45,73.98,0,0,1.0,0.5455,7,0,0,159.8,SUCCESS,0,NONE,NONE
BUILD-1574,PIPE-worker,dependency_install_step_1,dependency_install,142.11,92.17,198,29,0.8722,0.7688,7,0,0,485.21,SUCCESS,0,NONE,NONE
BUILD-1575,PIPE-ml,checkout_step_2,checkout,21.32,15.41,0,0,1.0,0.5532,15,0,3,183.77,SUCCESS,0,NONE,NONE
BUILD-1575,PIPE-web,integration_test_step_1,integration_test,132.11,612.68,0,0,1.0,0.4763,8,0,0,1039.31,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1575,PIPE-api,compile_step_2,compile,78.64,47.84,52,26,0.6667,0.2998,8,0,0,316.13,SUCCESS,0,NONE,NONE
